Loan ID,Amount Requested,Amount Funded By Investors,Interest Rate,Loan Length,CREDIT Grade,Loan Title,Loan Purpose,Monthly PAYMENT,Total Amount Funded,Debt-To-Income Ratio,City,State,Home Ownership,Monthly Income,FICO Range,Earliest CREDIT Line,Open CREDIT Lines,Total CREDIT Lines,Revolving CREDIT Balance,Revolving Line Utilization,Inquiries in the Last 6 Months,Accounts Now Delinquent,Delinquent Amount,Delinquencies (Last 2 yrs),Employment Length,"Status (Fully Paid=1, Not Paid=0)"
449589,12200,12200.0,0.1253,36,28,13369,6,408.29,12200,0.1093,6185,44,2,2333.33,707.0,731646,9.0,13.0,12558.0,0.4,2.0,0.0,0.0,0.0,5,1
2082810,18250,18250.0,0.1016,36,23,7613,6,590.25,18250,0.2711,7491,40,1,4666.67,722.0,729696,11.0,23.0,23928.0,0.843,2.0,0.0,0.0,0.0,6,0
2185424,8875,8875.0,0.1114,36,34,3043,6,291.15,8875,0.2438,2517,21,0,2916.67,707.0,729909,16.0,56.0,9801.0,0.355,0.0,0.0,0.0,0.0,5,0
2090121,6000,6000.0,0.1212,36,33,12700,10,199.63,6000,0.17489999999999994,4270,1,1,4333.33,692.0,730784,20.0,36.0,12083.0,0.8,2.0,0.0,0.0,0.0,9,0
535823,15000,15000.0,0.17190000000000005,60,5,13124,11,374.33,15000,0.0398,525,41,2,6966.67,677.0,729097,11.0,28.0,12787.0,0.284,3.0,0.0,0.0,1.0,2,1
2296752,10000,10000.0,0.1875,36,2,3167,6,365.3,10000,0.2292,2623,19,0,2500.0,677.0,728299,6.0,11.0,4880.0,0.775,0.0,0.0,0.0,0.0,3,0
2079170,12000,12000.0,0.1629,36,27,6219,6,423.61,12000,0.2218,5972,19,0,7083.33,672.0,729245,20.0,38.0,19219.0,0.4970000000000001,1.0,0.0,0.0,1.0,1,0
370342,12400,10324.48,0.1126,36,34,13009,10,407.51,12400,0.1001,2413,19,1,13750.0,727.0,726537,10.0,42.0,9800.0,0.384,1.0,0.0,0.0,0.0,2,1
377485,1600,1600.0,0.0932,36,32,13977,3,51.12,1600,0.1425,4555,19,0,2583.33,727.0,728906,6.0,15.0,714.0,0.10099999999999999,3.0,0.0,0.0,0.0,1,1
720266,5000,5000.0,0.1417,36,13,11079,6,171.31,5000,0.1413,854,30,0,3000.0,757.0,727292,3.0,8.0,1377.0,0.9840000000000001,1.0,0.0,0.0,0.0,3,0
752098,20500,12875.0,0.1111,60,28,10075,6,281.74,12925,0.2283,6261,26,1,2900.0,737.0,730790,7.0,15.0,18224.0,0.575,0.0,0.0,0.0,0.0,9,0
390013,16000,4668.91,0.1474,36,2,10760,6,552.59,16000,0.0363,7428,30,1,7433.33,732.0,728411,5.0,35.0,15306.0,0.512,7.0,0.0,0.0,0.0,6,0
137106,4275,750.0,0.1028,36,0,2675,3,138.51,4275,0.2481,3968,2,2,2583.33,767.0,727536,12.0,18.0,6752.0,0.24600000000000002,2.0,0.0,0.0,0.0,8,1
803600,3000,3000.0,0.0599,36,17,6761,1,91.26,3000,0.1829,579,30,0,5500.0,752.0,730789,7.0,19.0,3333.0,0.249,1.0,0.0,0.0,0.0,11,1
1081948,5825,4275.0,0.1269,36,28,8866,6,195.4,5825,0.0912,4555,19,1,5000.0,672.0,729815,12.0,35.0,13577.0,0.899,0.0,0.0,0.0,0.0,8,0
612371,11000,10775.0,0.1036,36,28,7536,6,356.81,11000,0.1754,2761,5,0,3500.0,702.0,731788,4.0,5.0,11316.0,0.7909999999999999,1.0,0.0,0.0,0.0,2,1
299999,6000,6000.0,0.1324,36,2,3155,8,202.86,6000,0.2309,3177,1,2,3200.0,687.0,728057,10.0,21.0,9912.0,0.6559999999999999,1.0,0.0,0.0,0.0,6,1
458933,6000,6000.0,0.1183,36,33,2603,6,198.81,6000,0.1591,8514,31,1,4996.58,702.0,731034,17.0,40.0,18549.0,0.436,0.0,0.0,0.0,0.0,5,1
591643,4800,4800.0,0.1398,36,14,5356,6,164.01,4800,0.0775,5522,37,0,3200.0,682.0,729541,6.0,17.0,1120.0,0.925,0.0,0.0,0.0,1.0,10,0
394797,7200,4167.97,0.1411,36,22,4499,3,246.45,7200,0.1362,8452,1,2,3583.0,702.0,729826,3.0,6.0,1621.0,0.405,1.0,0.0,0.0,0.0,7,1
441182,15000,15000.0,0.1218,36,11,6367,6,499.5,15000,0.2466,4863,1,2,7000.0,722.0,723057,14.0,36.0,22319.0,0.5870000000000001,0.0,0.0,0.0,2.0,6,1
2476398,3000,3000.0,0.1114,36,34,7613,6,0.0,3000,0.0589,2647,19,1,3750.0,722.0,728961,6.0,20.0,4242.0,0.695,0.0,0.0,0.0,0.0,6,0
2015029,10000,10000.0,0.1409,36,28,11393,6,342.22,10000,0.2145,4679,19,0,3750.0,702.0,730335,4.0,7.0,18621.0,0.9079999999999999,0.0,0.0,0.0,0.0,6,0
672108,15000,15000.0,0.1268,36,0,1694,6,503.11,15000,0.2069,6811,28,1,3200.0,722.0,726113,8.0,22.0,19867.0,0.7390000000000001,1.0,0.0,0.0,0.0,11,1
382189,10925,10855.17,0.1442,36,15,3994,6,375.63,10925,0.1929,1693,37,0,3500.0,692.0,732546,9.0,13.0,2216.0,0.115,4.0,0.0,0.0,0.0,7,0
420457,5000,5000.0,0.1916,36,16,2830,11,183.69,5000,0.2259,2330,6,1,4333.33,662.0,730306,18.0,25.0,22312.0,0.8109999999999999,0.0,0.0,0.0,0.0,11,0
408012,7200,7000.0,0.08,36,1,8166,6,225.62,7200,0.0955,8026,36,0,3583.0,752.0,730399,6.0,18.0,9866.0,0.5870000000000001,1.0,0.0,0.0,0.0,6,1
408085,5000,4875.0,0.1095,36,23,3580,6,163.57,5000,0.13449999999999998,1045,39,2,2000.0,742.0,724404,4.0,7.0,5274.0,0.659,0.0,0.0,0.0,0.0,5,1
488405,16000,16000.0,0.1941,36,31,6050,8,589.86,16000,0.1736,2013,11,1,7083.33,662.0,728752,12.0,26.0,19126.0,0.7559999999999999,2.0,0.0,0.0,0.0,5,0
2225465,4000,4000.0,0.1433,36,0,2018,13,137.36,4000,0.2336,4518,20,2,2500.0,677.0,727487,17.0,33.0,21596.0,0.65,1.0,0.0,0.0,0.0,6,0
294984,9000,7391.58,0.1324,36,2,2603,6,304.29,9000,0.1851,5784,11,1,5666.0,672.0,730566,17.0,26.0,7920.0,0.769,10.0,0.0,0.0,0.0,4,0
2378610,6000,6000.0,0.158,36,14,7339,10,0.0,6000,0.2088,47,39,1,6666.67,682.0,728722,17.0,26.0,17204.0,0.624,3.0,0.0,0.0,0.0,4,0
1679966,8000,8000.0,0.079,36,32,7093,8,250.33,8000,0.07719999999999999,567,36,1,2500.0,757.0,731095,13.0,27.0,1609.0,0.09699999999999999,5.0,0.0,0.0,0.0,1,1
144140,9000,4400.0,0.1217,36,15,9728,0,299.67,9000,0.0327,5522,37,0,1833.33,667.0,732106,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7,0
702716,15350,15350.0,0.1788,60,18,2603,6,388.79,15350,0.146,3405,40,1,12231.25,692.0,727935,14.0,39.0,123611.0,0.9520000000000001,0.0,0.0,0.0,0.0,6,0
470134,6500,6425.0,0.0859,36,32,11042,13,205.47,6500,0.0483,723,19,1,3996.0,782.0,730001,4.0,15.0,1369.0,0.27399999999999997,0.0,0.0,0.0,0.0,8,1
598617,4000,4000.0,0.0617,36,1,2166,6,122.0,4000,0.10800000000000001,970,40,2,2083.33,737.0,732193,7.0,9.0,1017.0,0.185,0.0,0.0,0.0,0.0,5,1
972414,16500,16500.0,0.1825,60,6,2603,6,421.24,16500,0.1764,7167,34,0,4166.67,682.0,729816,9.0,16.0,11545.0,0.74,0.0,0.0,0.0,0.0,6,0
106216,2000,100.0,0.1438,36,24,6279,3,68.73,2000,0.1557,8450,39,0,3333.33,642.0,732381,2.0,3.0,17312.0,0.866,0.0,0.0,0.0,0.0,8,0
1014734,20000,19975.0,0.1171,60,33,5017,10,441.97,20000,0.1636,4461,12,1,5416.67,732.0,731296,15.0,29.0,17151.0,0.45899999999999996,0.0,0.0,0.0,0.0,5,0
629085,24250,24125.0,0.16690000000000002,60,5,9412,6,598.65,24250,0.1147,9271,19,0,4497.0,702.0,731555,7.0,30.0,13528.0,0.6970000000000001,1.0,0.0,0.0,0.0,10,1
662938,6400,6400.0,0.0579,36,17,9977,1,194.1,6400,0.1631,2244,19,0,3500.0,747.0,725078,8.0,12.0,8106.0,0.171,0.0,0.0,0.0,0.0,8,1
586061,7000,6962.1,0.1558,36,2,6279,6,244.66,7000,0.0249,8824,19,0,3166.67,697.0,730756,3.0,4.0,3850.0,0.9620000000000001,3.0,0.0,0.0,0.0,8,0
395968,7600,7425.0,0.08,36,1,6195,6,238.16,7600,0.1229,10,34,0,2750.0,777.0,725497,13.0,50.0,1805.0,0.087,2.0,0.0,0.0,0.0,1,1
2175345,8000,8000.0,0.1777,36,22,4499,3,288.3,8000,0.0889,2615,25,2,8208.33,667.0,727570,19.0,29.0,26405.0,0.706,1.0,0.0,0.0,1.0,9,0
423307,5000,4975.0,0.1253,36,0,1213,2,167.34,5000,0.0753,8367,18,0,4583.33,717.0,730518,4.0,9.0,2196.0,0.39899999999999997,1.0,0.0,0.0,0.0,11,1
2474826,12000,12000.0,0.1531,36,19,771,6,0.0,12000,0.1672,66,39,1,7500.0,667.0,730634,8.0,19.0,12674.0,0.912,1.0,0.0,0.0,0.0,6,0
446075,10000,9822.36,0.1218,36,11,13308,6,333.0,10000,0.23010000000000005,6324,18,0,3333.0,772.0,729840,3.0,13.0,0.0,0.0534,2.0,0.0,0.0,0.0,4,1
2494646,20500,20500.0,0.1875,36,2,10459,10,0.0,20500,0.1607,2606,16,1,3833.33,667.0,726877,6.0,18.0,13744.0,0.892,1.0,0.0,0.0,0.0,6,0
586712,15000,14950.0,0.1521,60,15,10233,6,358.51,15000,0.1004,8981,19,0,5416.67,702.0,728388,11.0,18.0,9171.0,0.44799999999999995,2.0,0.0,0.0,0.0,6,1
904871,13250,13250.0,0.1171,36,33,11140,6,438.26,13250,0.2454,8429,16,0,3333.33,707.0,731154,8.0,18.0,15520.0,0.768,2.0,0.0,0.0,0.0,11,1
1636145,35000,35000.0,0.158,36,14,8775,10,0.0,35000,0.0783,9096,37,1,11000.0,702.0,727655,7.0,21.0,38868.0,0.74,1.0,0.0,0.0,0.0,3,0
360185,14000,5319.1,0.1126,36,34,11211,0,336.03,10225,0.0173,1649,31,0,5833.33,742.0,730248,5.0,6.0,7044.0,0.13699999999999998,3.0,0.0,0.0,0.0,8,1
2299300,15000,15000.0,0.1114,36,34,2603,6,492.08,15000,0.2326000000000001,4735,48,1,3666.67,702.0,730120,10.0,31.0,9335.0,0.741,0.0,0.0,0.0,0.0,10,0
1814793,3500,3500.0,0.1016,36,23,7613,6,113.2,3500,0.18100000000000002,877,37,1,3083.33,712.0,725428,5.0,15.0,22886.0,0.561,1.0,0.0,0.0,0.0,11,0
353553,3500,690.34,0.1412,36,6,13506,13,119.83,3500,0.1019,4488,8,4,3750.0,657.0,730275,8.0,16.0,9771.0,0.8640000000000001,4.0,0.0,0.0,0.0,6,0
728866,5000,5000.0,0.2011,60,26,8823,6,132.78,5000,0.2277,7619,34,1,4541.67,677.0,729791,26.0,39.0,10634.0,0.723,3.0,0.0,0.0,0.0,5,0
354076,7500,175.0,0.1191,36,14,9659,0,216.45,6525,0.2069,7075,19,0,4229.21,707.0,727627,13.0,23.0,16881.0,0.507,0.0,0.0,0.0,0.0,1,1
538664,25000,17981.58,0.17559999999999998,60,24,10213,10,464.11,18450,0.207,9224,16,1,9167.0,707.0,727902,13.0,36.0,49236.0,0.85,4.0,0.0,0.0,0.0,6,0
2366208,30000,30000.0,0.1409,36,28,2603,6,1026.65,30000,0.20440000000000005,4336,37,1,11250.0,662.0,730853,15.0,42.0,24944.0,0.667,0.0,0.0,0.0,1.0,1,0
886828,10000,10000.0,0.1171,36,33,2521,10,330.76,10000,0.2146,1324,30,0,4166.67,697.0,732001,7.0,11.0,10990.0,0.7140000000000001,0.0,0.0,0.0,0.0,7,1
2005270,15000,15000.0,0.1311,36,11,7613,6,506.21,15000,0.2189,275,21,1,4416.67,692.0,730547,10.0,19.0,7742.0,0.691,0.0,0.0,0.0,0.0,10,0
2217652,18000,18000.0,0.1972,60,6,7613,6,474.09,18000,0.1225,2727,31,0,3380.0,687.0,727935,10.0,21.0,13693.0,0.856,0.0,0.0,0.0,0.0,2,0
363763,1200,1085.57,0.1083,36,33,5082,6,39.19,1200,0.0543,4802,29,1,3333.33,697.0,731307,6.0,13.0,1262.0,0.42100000000000004,0.0,0.0,0.0,0.0,7,1
544093,4000,4000.0,0.0676,36,17,10036,3,123.07,4000,0.0145,8556,3,1,3166.67,787.0,727361,12.0,19.0,1836.0,0.048,0.0,0.0,0.0,0.0,3,1
584739,9000,8900.0,0.07139999999999999,36,1,11778,1,278.48,9000,0.0796,2794,18,0,11666.67,757.0,730052,7.0,24.0,29566.0,0.7070000000000001,0.0,0.0,0.0,0.0,6,1
495435,10000,10000.0,0.1422,36,13,5741,6,342.85,10000,0.139,7278,39,1,4725.0,677.0,729300,9.0,16.0,8063.0,0.9470000000000001,2.0,0.0,0.0,1.0,3,1
2379953,18000,18000.0,0.1531,60,19,12370,6,0.0,18000,0.1446,1838,18,0,3333.33,702.0,728543,9.0,28.0,15124.0,0.4370000000000001,0.0,0.0,0.0,0.0,4,0
2475331,35000,35000.0,0.158,60,14,7613,6,0.0,35000,0.0697,3416,29,1,16000.0,737.0,726156,12.0,41.0,41304.0,0.493,2.0,0.0,0.0,0.0,6,0
663040,25000,25000.0,0.1343,36,14,13949,6,847.54,25000,0.2178,8384,21,1,12500.0,737.0,726676,18.0,37.0,76124.0,0.435,1.0,0.0,0.0,0.0,6,1
629071,6400,6400.0,0.0691,36,21,8243,6,197.36,6400,0.13390000000000002,5927,31,1,3800.0,717.0,731097,9.0,22.0,7486.0,0.535,0.0,0.0,0.0,0.0,2,0
2264670,6000,6000.0,0.1531,36,19,188,6,208.91,6000,0.044500000000000005,8530,18,2,2583.33,662.0,729751,7.0,21.0,4584.0,0.5329999999999999,1.0,0.0,0.0,1.0,6,0
439035,3500,3475.0,0.1531,36,2,6279,13,121.86,3500,0.1919,2485,18,1,8667.0,662.0,728290,14.0,31.0,15357.0,0.76,5.0,0.0,0.0,1.0,6,0
1306968,15000,15000.0,0.079,36,32,89,10,469.36,15000,0.0898,3912,6,1,9671.0,727.0,724773,15.0,30.0,16014.0,0.565,0.0,0.0,0.0,0.0,2,1
772788,9900,9575.0,0.0699,36,1,4682,4,305.64,9900,0.1885,8973,1,1,11500.0,762.0,729461,6.0,24.0,53936.0,0.14300000000000002,2.0,0.0,0.0,0.0,5,1
1303128,6000,5975.0,0.1311,36,11,14183,6,202.49,6000,0.1329,3541,11,0,3166.67,677.0,729088,5.0,9.0,6027.0,0.701,0.0,0.0,0.0,0.0,11,0
556232,9000,8975.0,0.1521,60,15,5356,6,215.11,9000,0.1459,3191,16,1,7100.0,702.0,730366,10.0,22.0,32661.0,0.9279999999999999,0.0,0.0,0.0,0.0,2,0
2093162,8800,8800.0,0.0603,36,3,8944,5,0.0,8800,0.0672,4957,30,0,6666.67,787.0,729269,6.0,20.0,3765.0,0.165,0.0,0.0,0.0,0.0,6,0
647944,20000,20000.0,0.0654,36,32,6631,10,613.35,20000,0.0611,7361,30,0,7500.0,752.0,730880,8.0,20.0,14328.0,0.298,2.0,0.0,0.0,0.0,8,1
359543,18000,9516.78,0.1178,36,0,4856,6,595.97,18000,0.1743,2032,31,1,7750.0,707.0,729782,17.0,30.0,29046.0,0.418,0.0,0.0,0.0,0.0,11,1
707463,3000,3000.0,0.1751,60,24,6279,7,75.39,3000,0.13970000000000002,4555,19,0,3750.0,677.0,724651,4.0,19.0,1264.0,0.972,0.0,0.0,0.0,0.0,9,0
766781,16800,16800.0,0.12990000000000002,60,0,2603,6,382.17,16800,0.1232,3322,19,0,4383.33,742.0,729305,9.0,13.0,3139.0,0.243,0.0,0.0,0.0,0.0,6,1
2370951,10500,10500.0,0.1849,36,15,8852,11,0.0,10500,0.0484,4203,12,0,5416.67,677.0,726813,4.0,20.0,4427.0,0.41,0.0,0.0,0.0,0.0,1,0
420612,10000,9990.53,0.0932,36,32,14175,8,319.47,10000,0.0926,5250,19,0,4417.0,762.0,731882,12.0,21.0,3391.0,0.092,1.0,0.0,0.0,0.0,11,1
439981,18000,17945.56,0.1878,36,12,4499,2,657.81,18000,0.156,3425,41,0,6666.67,672.0,732887,4.0,8.0,11184.0,0.932,0.0,0.0,0.0,0.0,11,1
344959,2000,106.53,0.0768,36,17,11691,3,62.38,2000,0.1146,8460,49,0,6667.0,762.0,724762,6.0,20.0,6222.0,0.187,0.0,0.0,0.0,0.0,8,1
589452,10000,7714.58,0.1521,60,15,4499,3,239.01,10000,0.1125,3254,40,0,4000.0,692.0,728962,7.0,11.0,10935.0,0.392,2.0,0.0,0.0,0.0,1,0
725195,6000,6000.0,0.1268,36,0,12884,6,201.25,6000,0.1471,5927,31,2,3833.33,677.0,729817,13.0,30.0,14086.0,0.7040000000000001,2.0,0.0,0.0,0.0,6,1
2228105,18825,18825.0,0.1409,60,28,2603,6,438.91,18825,0.2665,3666,39,1,3583.33,742.0,731609,12.0,26.0,16320.0,0.35100000000000003,1.0,0.0,0.0,0.0,9,0
2092035,21000,21000.0,0.1311,36,11,13379,10,708.69,21000,0.2496,2727,31,1,7216.67,717.0,725557,9.0,27.0,12641.0,0.237,1.0,0.0,0.0,1.0,6,0
500777,13125,12850.0,0.1149,60,11,1441,6,288.59,13125,0.08070000000000001,1598,37,1,13000.0,732.0,728602,14.0,31.0,56651.0,0.589,4.0,0.0,0.0,0.0,6,0
1157093,18000,18000.0,0.1212,60,33,7948,10,401.5,18000,0.2243,8859,17,0,3750.0,737.0,728422,6.0,10.0,16943.0,0.6859999999999999,0.0,0.0,0.0,0.0,8,1
765479,6000,6000.0,0.1523,36,13,6351,3,208.67,6000,0.1674,6452,37,0,5416.67,667.0,728416,11.0,50.0,6639.0,0.722,2.0,0.0,0.0,0.0,6,0
2368006,4800,4800.0,0.1972,36,6,12147,6,177.71,4800,0.0751,4662,36,0,4250.0,662.0,732714,4.0,5.0,11129.0,0.968,2.0,0.0,0.0,0.0,8,0
241659,12100,2050.0,0.0945,36,23,4210,6,387.32,12100,0.1102,440,16,0,4500.0,742.0,729877,13.0,32.0,8828.0,0.5479999999999999,5.0,0.0,0.0,0.0,1,1
632762,12000,11975.0,0.1409,36,22,5356,6,410.66,12000,0.2412,7489,29,1,4200.0,667.0,729631,9.0,19.0,17438.0,0.851,2.0,0.0,0.0,0.0,6,1
741687,9100,9100.0,0.1649,60,2,9701,1,223.68,9100,0.0971,1361,19,1,7777.5,682.0,726565,11.0,20.0,12616.0,0.733,0.0,0.0,0.0,0.0,1,1
353195,7500,0.0,0.1317,36,15,8844,5,212.79,6300,0.1895,2869,26,1,5974.0,677.0,727648,12.0,37.0,7595.0,0.873,0.0,0.0,0.0,0.0,1,1
449172,9000,8800.0,0.0894,36,21,13655,6,285.95,9000,0.1133,6072,19,0,3511.67,737.0,730784,10.0,30.0,13421.0,0.674,0.0,0.0,0.0,0.0,3,0
2184786,12000,12000.0,0.079,36,32,8852,11,375.49,12000,0.1233,1472,34,1,10000.0,727.0,726711,7.0,28.0,6465.0,0.275,0.0,0.0,0.0,1.0,6,0
524189,4000,3900.0,0.0751,60,32,5710,13,80.18,4000,0.1066,8121,34,1,4250.0,792.0,726193,7.0,30.0,1663.0,0.051,1.0,0.0,0.0,0.0,6,1
441792,4000,4000.0,0.0859,36,32,10148,10,126.45,4000,0.0472,9141,36,1,3750.0,762.0,731209,5.0,17.0,7347.0,0.267,1.0,0.0,0.0,0.0,11,1
2310132,35000,35000.0,0.1727,60,13,7536,10,874.93,35000,0.2104,6573,36,1,20833.33,697.0,726117,21.0,41.0,31049.0,0.802,1.0,0.0,0.0,0.0,11,0
493169,18000,17800.0,0.1025,36,34,4252,6,582.93,18000,0.1964,6550,2,2,3055.17,742.0,726716,10.0,26.0,17416.0,0.512,0.0,0.0,0.0,0.0,5,1
2309025,25000,25000.0,0.2247,60,18,7613,6,697.18,25000,0.2468,7133,33,1,5000.0,677.0,729791,17.0,28.0,21941.0,0.8340000000000001,1.0,0.0,0.0,1.0,6,0
516560,20000,13375.0,0.0788,60,21,1554,11,270.43,13375,0.0623,7543,26,1,8666.67,802.0,729724,12.0,24.0,31184.0,0.529,0.0,0.0,0.0,0.0,10,1
2307891,18000,18000.0,0.1311,36,11,9716,6,0.0,18000,0.2982,2409,12,1,6250.0,692.0,729602,16.0,38.0,25005.0,0.9129999999999999,0.0,0.0,0.0,0.0,6,0
1145302,10625,10625.0,0.1999,36,4,11837,6,394.81,10625,0.2398,4555,19,1,4166.67,702.0,725612,27.0,43.0,30017.0,0.629,0.0,0.0,0.0,0.0,6,1
2077174,20500,20500.0,0.2328,60,9,7613,6,581.21,20500,0.2724,8628,35,1,3916.67,667.0,729856,8.0,16.0,22626.0,0.894,0.0,0.0,0.0,0.0,4,0
2311502,28000,27975.0,0.1433,36,0,14104,6,961.47,28000,0.2532,4888,40,1,10416.67,662.0,726503,14.0,38.0,34001.0,0.912,2.0,0.0,0.0,0.0,6,0
412148,6000,5108.12,0.1379,36,13,6779,2,204.46,6000,0.1759,3015,18,0,4167.0,707.0,731194,10.0,11.0,8523.0,0.546,2.0,0.0,0.0,0.0,1,1
493917,16000,15875.0,0.1025,36,34,9942,6,518.16,16000,0.1195,912,29,2,4416.67,742.0,725562,19.0,69.0,19064.0,0.414,2.0,0.0,0.0,0.0,4,1
2228644,23850,23850.0,0.2149,60,5,6990,6,651.82,23850,0.1408,5443,14,2,10083.33,702.0,730942,14.0,30.0,27350.0,0.79,0.0,0.0,0.0,0.0,6,0
873947,18000,17950.0,0.1059,60,34,5356,6,387.7,18000,0.1396,2416,19,1,7666.67,762.0,723491,18.0,48.0,13150.0,0.29100000000000004,0.0,0.0,0.0,0.0,6,0
655111,19000,18950.0,0.1602,60,6,11659,6,462.25,19000,0.2232,1029,39,0,4166.67,707.0,724344,14.0,19.0,25537.0,0.773,0.0,0.0,0.0,0.0,2,0
421274,9600,9525.0,0.1095,36,23,13820,8,314.06,9600,0.0874,3633,9,1,6500.0,727.0,726104,8.0,25.0,10993.0,0.205,0.0,0.0,0.0,1.0,6,1
201479,7000,5942.2,0.07429999999999999,36,17,7179,3,217.52,7000,0.0172,8229,19,1,5000.0,807.0,725953,42.0,76.0,3202.0,0.011000000000000001,1.0,0.0,0.0,0.0,8,1
430770,12800,12300.0,0.1284,36,19,5511,6,430.31,12800,0.1162,3839,34,0,5000.0,697.0,731943,13.0,15.0,13957.0,0.461,0.0,0.0,0.0,0.0,10,1
2217980,21125,21125.0,0.1409,36,28,2311,6,722.93,21125,0.2373,4089,39,0,4041.67,682.0,731309,12.0,20.0,21586.0,0.612,0.0,0.0,0.0,0.0,8,0
648547,12000,12000.0,0.1036,36,28,7182,5,389.24,12000,0.2306,583,30,0,3600.0,702.0,731206,7.0,12.0,10372.0,0.648,4.0,0.0,0.0,0.0,2,1
446277,15200,14900.0,0.1635,36,4,2851,11,537.01,15200,0.1857,3663,6,1,3500.0,707.0,726138,16.0,32.0,21389.0,0.6990000000000001,1.0,0.0,0.0,0.0,3,1
500051,16000,15625.0,0.0988,36,23,2603,6,515.37,16000,0.2286,1090,49,1,4900.0,752.0,728422,10.0,31.0,9040.0,0.175,0.0,0.0,0.0,0.0,6,1
2310128,24000,24000.0,0.1114,36,34,1095,8,787.33,24000,0.0839,1538,19,1,10000.0,692.0,730520,9.0,23.0,19669.0,0.736,1.0,0.0,0.0,0.0,9,0
491862,15000,15000.0,0.16449999999999998,36,4,14035,3,530.67,15000,0.2009,4268,19,1,3833.33,667.0,730700,10.0,26.0,11534.0,0.747,4.0,0.0,0.0,0.0,3,0
152104,5000,2467.09,0.1343,36,4,12967,10,169.51,5000,0.1253,8124,37,1,8166.67,647.0,730451,7.0,12.0,9568.0,0.971,1.0,0.0,0.0,0.0,11,0
278075,12000,6428.01,0.1039,36,11,10213,6,389.41,12000,0.0,4204,37,0,2500.0,712.0,728751,6.0,14.0,9258.0,0.7120000000000001,1.0,0.0,0.0,0.0,5,1
723427,9000,9000.0,0.16399999999999998,60,4,6433,6,220.78,9000,0.2371,5329,41,1,5583.33,672.0,731800,11.0,18.0,18065.0,0.8170000000000001,0.0,0.0,0.0,0.0,5,0
140036,4000,575.0,0.0996,36,28,10398,3,32.25,1000,0.0583,6834,18,0,2916.67,687.0,730706,7.0,7.0,1188.0,0.03,2.0,0.0,0.0,0.0,7,0
1118146,18000,18000.0,0.1427,36,19,14100,6,617.57,18000,0.099,1605,41,0,5000.0,702.0,729340,5.0,15.0,18203.0,0.795,2.0,0.0,0.0,0.0,6,1
150490,9400,1100.0,0.147,36,18,8858,6,324.48,9400,0.2158,6822,6,1,5916.67,657.0,729674,19.0,48.0,1992.0,0.183,3.0,0.0,0.0,6.0,7,0
601507,14000,9050.0,0.0654,60,32,3716,5,177.25,9050,0.2265,3604,39,1,3250.0,772.0,727500,13.0,19.0,4789.0,0.040999999999999995,1.0,0.0,0.0,0.0,6,1
437948,20000,19725.0,0.1253,36,28,8382,6,669.33,20000,0.1136,618,30,1,9271.83,717.0,726382,20.0,46.0,35173.0,0.6940000000000001,0.0,0.0,0.0,0.0,1,1
2089690,5500,5500.0,0.1016,36,23,1751,8,177.89,5500,0.2348,1605,18,1,4750.0,697.0,726134,8.0,21.0,31150.0,0.773,0.0,0.0,0.0,0.0,6,0
830870,15000,15000.0,0.1599,60,15,2603,6,364.7,15000,0.1185,376,39,1,7916.67,702.0,730536,7.0,24.0,8937.0,0.6,1.0,0.0,0.0,1.0,6,0
542877,10000,9975.0,0.1632,36,6,11530,3,353.16,10000,0.2445,8030,6,0,4441.0,672.0,730976,23.0,37.0,4542.0,0.645,0.0,0.0,0.0,2.0,5,0
554231,4000,4000.0,0.1595,36,30,11874,5,140.53,4000,0.2492,1391,6,1,4583.33,682.0,730948,24.0,46.0,7290.0,0.5920000000000001,6.0,0.0,0.0,0.0,5,0
1000396,15000,15000.0,0.1991,60,24,7327,10,396.66,15000,0.2099,8451,37,2,7166.67,667.0,728236,12.0,45.0,29710.0,0.861,1.0,0.0,0.0,0.0,6,0
429735,3200,3125.0,0.1379,36,13,1151,4,109.05,3200,0.1516,8636,37,0,4750.0,682.0,731851,4.0,7.0,249.0,0.166,5.0,0.0,0.0,0.0,8,0
371082,4800,2941.01,0.1347,36,27,6313,6,162.83,4800,0.218,1189,5,1,8333.33,687.0,726811,11.0,24.0,52757.0,0.9640000000000001,0.0,0.0,0.0,0.0,6,1
2475249,4950,4950.0,0.1972,36,6,7613,6,0.0,4950,0.19399999999999998,9140,19,0,1500.0,677.0,731194,11.0,22.0,8373.0,0.581,0.0,0.0,0.0,0.0,2,0
1058042,8075,8050.0,0.2235,60,7,10230,6,224.64,8075,0.1073,6388,1,1,2916.67,662.0,728052,3.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,6,1
2226303,5500,5500.0,0.1531,36,19,10845,13,191.5,5500,0.1809,970,40,2,3466.67,697.0,733652,7.0,9.0,3041.0,0.225,1.0,0.0,0.0,0.0,11,0
2308106,4350,4350.0,0.1972,36,6,121,3,0.0,4350,0.2709,796,24,1,2916.67,662.0,733733,10.0,11.0,5294.0,0.688,1.0,0.0,0.0,1.0,2,0
406072,12000,5950.0,0.1126,36,34,10249,6,394.36,12000,0.15380000000000002,7564,6,1,7787.5,727.0,727939,9.0,25.0,79083.0,0.6729999999999999,2.0,0.0,0.0,0.0,7,1
